id,start,end,nom,resp,dep,iddep
16944,2013-04-26,,"Responsable de Prevenció Ambiental","Anna Mª Torres Ciutat","Departament de Territori i Sostenibilitat",3392
16947,2013-04-26,,"Oficina Territorial d'Acció i Avaluació Ambiental de Lleida","Josefina Teres Cinca","Departament de Territori i Sostenibilitat",3392
16948,2013-04-26,,"Responsable d'Informació i Control","null","Departament de Territori i Sostenibilitat",3392
16949,2013-04-26,,"Responsable de Prevenció Ambiental","Simeó Farras Mas","Departament de Territori i Sostenibilitat",3392
16952,2013-04-26,,"Oficina Territorial d'Acció i Avaluació Ambiental de Tarragona","Laureà Giné Benaiges","Departament de Territori i Sostenibilitat",3392
16953,2013-04-26,,"Oficina de Medi Ambient de les Terres de l'Ebre","Francisco J. Artigas Iraegui","Departament de Territori i Sostenibilitat",3392
16954,2013-09-11,,"Responsable de Relacions Externes","Anna Fayos Molet","Departament de Territori i Sostenibilitat",3392
16955,2013-04-26,,"Responsable d'Informació i Estadística d'Habitatge","Ana Maria Falcó Aguilar","Departament de Territori i Sostenibilitat",3392
16956,2013-04-26,,"Negociat de Suport Administratiu d'Ofimàtica i Gestió Digital","Sergi Cortés Álvarez","Departament de Territori i Sostenibilitat",3392
16957,2013-04-26,,"Responsable de Sostenibilitat i Requeriments Tècnics","Juan José Vives Serra","Departament de Territori i Sostenibilitat",3392
16958,2013-04-26,,"Gerència Territorial Catalunya Central","Lluís Riu Bergés","Departament de Salut",2803
16959,2013-04-26,,"Responsable de Programes Especials de Rehabilitació","José Nadal Soler","Departament de Territori i Sostenibilitat",3392
16960,2013-04-26,,"Responsable d'Inspecció de la Zona Nord","Albert Xavier Frau Caluraud","Departament de Territori i Sostenibilitat",3392
16961,2013-04-26,,"Responsable d'Inspecció de la Zona Sud","null","Departament de Territori i Sostenibilitat",3392
16962,2013-04-26,,"Negociat de Suport Administratiu en l'Edificació","Pilar Villanueva Miñano","Departament de Territori i Sostenibilitat",3392
16963,2013-04-26,,"Responsable de Règim Sancionador","Juan Rafael Vilar Gorriz","Departament de Territori i Sostenibilitat",3392
16964,2013-04-26,,"Responsable de Tramitació Sancionadora","null","Departament de Territori i Sostenibilitat",3392
16965,2013-04-26,,"Responsable de Coordinació Exterior","Maria Cristina Lliberia Sala","Departament de Territori i Sostenibilitat",3392
16966,2013-04-26,,"Negociat de Suport Administratiu","Anna Maria Ferrés Padró","Departament de Territori i Sostenibilitat",3392
16967,2013-04-26,,"Responsable de suport en Matèria d'Urbanisme","Eva Gundín Vázquez","Departament de Territori i Sostenibilitat",3392
16968,2013-04-26,,"Responsable de Projectes I","Ana Ruisanchez Capelastegui ","Departament de Territori i Sostenibilitat",3392
16969,2013-04-26,,"Responsable de Projectes II","Claudia Casadevall Massuet","Departament de Territori i Sostenibilitat",3392
16970,2013-04-26,,"Responsable de Remodelació de Barris","Jorge Bosch Meda","Departament de Territori i Sostenibilitat",3392
16971,2013-04-26,,"Responsable de Qualificació d'Habitatges Protegits","Maria Teresa Ferran Saladrich","Departament de Territori i Sostenibilitat",3392
16972,2013-04-26,,"Negociat de Suport Administratiu d'Habitatge Protegit","Alícia García de Mendoza Ferrer","Departament de Territori i Sostenibilitat",3392
16973,2013-04-26,,"Responsable de Coordinació d'Oficines d'Habitatge","Sílvia Potau Vallverdú","Departament de Territori i Sostenibilitat",3392
16974,2013-04-26,,"Responsable de Desenvolupament Normatiu","Jaume Riera Colomer","Departament de Territori i Sostenibilitat",3392
16975,2013-04-26,,"Negociat d'Informació i Atenció Ciutadana","Consuelo Fernández González","Departament de Territori i Sostenibilitat",3392
16976,2013-04-26,,"Responsable de Gestió i Administració de Recursos","Neus Quintana Balaguer","Departament de Territori i Sostenibilitat",3392
16977,2013-04-26,,"Responsable d'Habilitació i Règim Interior","María Dolores Rodríguez Sánchez","Departament de Territori i Sostenibilitat",3392
16983,2014-02-14,,"Oficina Tècnica de Plans de Millora de la Qualitat de l'Aire","Albert Garcia Lus","Departament de Territori i Sostenibilitat",3392
16984,2013-09-11,,"Responsable de Planificació i Control en Prevenció de la Contaminació Lluminosa","Lluís Gustems Romeu","Departament de Territori i Sostenibilitat",3392
16985,2013-09-11,,"Responsable de Coordinació i Assessorament en Prevenció de la Contaminació Lluminosa","Maria Dolors Recasens Oliveras","Departament de Territori i Sostenibilitat",3392
16986,2013-04-26,,"Responsable de Projectes","Mireia Cañellas Grifoll","Departament de Territori i Sostenibilitat",3392
16988,2013-04-26,,"Coordinador de  Programes","Mª Àngels Gómez Puig","Departament de Territori i Sostenibilitat",3392
16994,2013-04-26,,"Negociat de Centres","Xavier Alpiste Garcia","Departament d'Ensenyament",1599
16995,2013-04-26,,"Negociat de l'Alumnat","Marcel.li Vila Costa","Departament d'Ensenyament",1599
16996,2013-04-26,,"Negociat d'Informació i Registre","Roser Ferrero Mir","Departament d'Ensenyament",1599
16997,2013-04-26,,"Negociat de Personal d'Administració i Serveis","Silvia Peramiquel Cols ","Departament d'Ensenyament",1599
16998,2013-04-26,,"Negociat de Personal Docent d'Ensenyament Infantil i Primari","Francesc Xavier Babot Lucena","Departament d'Ensenyament",1599
16999,2013-04-26,,"Negociat de Personal Docent d'Ensenyament Secundari i de Règim Especial","Maria Carme Baqué Capdevila","Departament d'Ensenyament",1599
17000,2013-04-26,,"Negociat de Contractació i Patrimoni","Francesc Xavier Argüello López","Departament d'Ensenyament",1599
17002,2013-04-26,,"Oficina d'Atenció a la Víctima del Delicte de les Terres de l'Ebre","null","Departament de Justícia",13757
17003,2013-04-26,,"Equip de Mediació i Reparació Penal de Barcelona","null","Departament de Justícia",13757
17004,2013-04-26,,"Equip de Mediació i Reparació Penal de Girona","null","Departament de Justícia",13757
17005,2013-04-26,,"Equip de Mediació i Reparació Penal de Lleida","null","Departament de Justícia",13757
17006,2013-04-26,,"Equip de Mediació i Reparació Penal de Tarragona","null","Departament de Justícia",13757
17007,2013-04-26,,"Equip de Mediació i Reparació Penal de Terres de l'Ebre","null","Departament de Justícia",13757
17013,2013-04-26,,"Departament de Control Legal","Marta Cervantes i Aragón","Departament de Territori i Sostenibilitat",3392
17014,2013-04-26,,"Centre d'Activitat Regional per a la Producció Neta (CAR-PN)","Enrique de Villamore Martín","Departament de Territori i Sostenibilitat",3392
17015,2013-04-26,,"Oficina Tècnica del Pla Territorial","Daniel Vilaró i Casalinas","Departament de Territori i Sostenibilitat",3392
17016,2013-04-26,,"Departament de Recursos Humans i Serveis Generals","Ana Garcia i Solano","Departament de Territori i Sostenibilitat",3392
17018,2013-04-26,,"ICO Girona","Josep M. Vila Cortasa","Departament de Salut",2803
17019,2013-04-26,,"ICO Badalona","Evarist Feliu Fresnedo","Departament de Salut",2803
17020,2013-04-26,,"ICO L'Hospitalet","Albert Garcia Rodriguez","Departament de Salut",2803
17021,2013-04-26,,"Hospital del Vendrell","Maria Arenas Prat","Departament de Salut",2803
17022,2013-04-26,,"Oficina de Treball de la Generalitat de Badalona-Casagemes","null","Departament d'Empresa i Ocupació",15638
17023,2013-04-26,,"Comissió de Commemoracions","Artur Mas i Gavarró","Departament de la Presidència",6
17024,2013-04-26,,"Central Integrada de Mercaderies (CIM) de Lleida","Cristina Villas","Departament de Territori i Sostenibilitat",3392
17025,2013-04-26,,"Central Integrada de Mercaderies (CIM) de La Selva","Jennifer Gil","Departament de Territori i Sostenibilitat",3392
17026,2013-04-26,,"LOGIS Bages","null","Departament de Territori i Sostenibilitat",3392
17027,2013-04-26,,"Serveis d'orientació mediadora (SOM)","null","Departament de Justícia",13757
17028,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Barcelona i de L'Hospitalet de Llobregat","null","Departament de Justícia",13757
17029,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Girona","null","Departament de Justícia",13757
17030,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Sabadell","null","Departament de Justícia",13757
17031,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Figueres","null","Departament de Justícia",13757
17032,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Granollers","null","Departament de Justícia",13757
17033,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Lleida","null","Departament de Justícia",13757
17034,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Manresa","null","Departament de Justícia",13757
17035,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Mataró","null","Departament de Justícia",13757
17036,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Reus","null","Departament de Justícia",13757
17037,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Sant Feliu de Llobregat","null","Departament de Justícia",13757
17038,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Tarragona","null","Departament de Justícia",13757
17039,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Terrassa","null","Departament de Justícia",13757
17040,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Tortosa","null","Departament de Justícia",13757
17041,2013-04-26,,"Servei d'Orientació Mediadora (SOM) de Vic","null","Departament de Justícia",13757
17043,2013-04-26,,"Secció de Centres Especials de Treball ","Josefina Gómez Pont","Departament d'Empresa i Ocupació",15638
17044,2013-04-26,,"Secretaria General de l'Autoritat Catalana de la Competència","Francesc Bernal i Dealbert","Departament d'Economia i Coneixement",1103
17045,2013-04-26,,"Direcció General de l'Autoritat Catalana de la Competència","Josep Ramon Dueso i Paratge","Departament d'Economia i Coneixement",1103
17046,2013-04-26,,"Àrea d'Instrucció d'Expedients","Susana Grau Arnau","Departament d'Economia i Coneixement",1103
17047,2013-04-26,,"Àrea d'Informes de Regulació","null","Departament d'Economia i Coneixement",1103
17048,2013-04-26,,"Àrea d'Anàlisi de Mercat","null","Departament d'Economia i Coneixement",1103
17049,2013-04-26,,"Responsable de Publicacions, Imatge i Difusió Corporativa","Pau Tutusaus i Canals","Departament de Salut",2803
17050,2013-04-26,,"Responsable d'Estratègia","Esther Martín i Beltran","Departament de Salut",2803
17052,2013-04-26,,"Programa de Recerca i Innovació en Ciències de la Salut","null","Departament de Salut",2803
17053,2013-04-26,,"Advocat de la Generalitat","Victoria Martorell de Caralt ","Departament de Salut",2803
17054,2013-04-26,,"Responsable de Recursos i Seguiment del Contenciós","null","Departament de Salut",2803
17055,2013-04-26,,"Responsable de Legislació i Informes","Gonçal Coll-Vinent Noguera","Departament de Salut",2803
17056,2013-04-26,,"Serveis d'informació mediadora (SIM)","null","Departament de Justícia",13757
17058,2013-04-26,,"Sant Pere de Ribes. Centre de Mediació Social","null","Departament de Justícia",13757
17060,2013-04-26,,"Sant Boi de Llobregat. Servei d'Informació Mediadora de la Fundació Marianao","null","Departament de Justícia",13757
17061,2013-04-26,2014-06-14,"Granollers. Servei d'Informació i d'Orientació a la Mediació Familiar vinculat al projecte de Mediació Ciutadana","null","Departament de Justícia",13757
17062,2013-04-26,,"Sabadell. Servei d'Informació de Mediació en el Centre de Mediació Comunitària","null","Departament de Justícia",13757
17063,2013-04-26,,"Sant Adrià del Besòs. Servei d'Informació i d'Orientació a la Mediació Familiar en el Centre de Mediació Comunitària ","null","Departament de Justícia",13757
17064,2013-04-26,,"Sant Feliu de Llobregat. Servei de Primera Acollida, Can Ricart","null","Departament de Justícia",13757
17065,2013-04-26,,"Terrassa. Servei d'informació de Mediació Familiar en el Marc del Servei Comunitari de Mediació ","null","Departament de Justícia",13757
17066,2013-04-26,,"Vic. Servei de Mediació Ciutadana i Comunitària de l'Ajuntament","null","Departament de Justícia",13757
17067,2013-04-26,,"Vilafranca del Penedès. Servei de Mediació i Resolució de Conflictes","null","Departament de Justícia",13757
17068,2013-04-26,,"Cambrils. Servei d'Informació Mediadora (SIM)","null","Departament de Justícia",13757
17070,2013-04-26,,"Reus. Servei d'Informació Mediadora ","null","Departament de Justícia",13757
17071,2013-04-26,,"Sant Boi de Llobregat. Servei d'Informació Mediadora ","null","Departament de Justícia",13757
17072,2013-04-26,,"Móra d'Ebre. Servei d'Informació a la Mediació del Consell Comarcal de la Ribera d'Ebre","null","Departament de Justícia",13757
17073,2013-04-26,,"Vic. Servei d'Informació Mediadora del Consell Comarcal d'Osona","null","Departament de Justícia",13757
17074,2013-04-26,2014-10-17,"Olot. Servei d'Informació a la Mediació del Consorci de Benestar Social de la Garrotxa","null","Departament de Justícia",13757
17075,2013-04-26,,"Responsable de la Unitat de Prevenció","Núria Vallès i Ripoll","Departament de Salut",2803
17076,2013-04-26,,"Responsable de Gestió de Nòmines","Almudena Rodríguez Correa","Departament de Salut",2803
17077,2013-04-26,,"Responsable de Control de Plantilles","Nuria Marcos i Bastida","Departament de Salut",2803
17078,2013-04-26,,"Responsable de Suport i Tramitació d'Incidències","Maria Garcia i Arias","Departament de Salut",2803
17079,2013-04-26,,"Responsable de Gestió Administrativa de Serveis Generals","Marga Salas Huguet","Departament de Salut",2803
17080,2013-04-26,,"Responsable de Consergeria i Bones Pràctiques Ambientals","null","Departament de Salut",2803
17081,2013-04-26,,"Responsable de Correcció Lingüística","Rosa Anna Corbinos i Paris","Departament de Salut",2803
17082,2013-04-26,,"Responsable de Planificació Presupostària i Econòmica","Carme Vilanova i Sales","Departament de Salut",2803
17083,2013-04-26,,"Responsable de Comptabilitat Pressupostària","Núria Mollera i Coma","Departament de Salut",2803
17084,2013-04-26,,"Responsable de Pressupostos","null","Departament de Salut",2803
17085,2013-04-26,,"Responsable de Contractació de Subministraments i Serveis","null","Departament de Salut",2803
17086,2013-04-26,,"Responsable de Bioètica","Josep Maria Busquets i Font","Departament de Salut",2803
17088,2013-04-26,,"Coordinador per a la Creació de l'Agència de Salut Pública","Josep Lluís de Peray i Baiges","Departament de Salut",2803
17089,2013-04-26,,"Responsable de Distribució de Material","Maria Auxiliadora Romero i Cabestany","Departament de Salut",2803
17090,2013-04-26,,"Responsable del Programa de Glopeigs Fluorats","Agusti Daroca i Maristany","Departament de Salut",2803
17091,2013-04-26,,"Responsable de Registres Sanitaris","Pere Plans i Rubio","Departament de Salut",2803
17092,2013-04-26,,"Responsable de Relacions Interdepartamental i Entitats en l'Àmbit de la SIDA ","M. del Mar Maresma i Soler","Departament de Salut",2803
17093,2013-04-26,,"Coordinador/a per al Desenvolupament de l'Àmbit Sociosanitàri","null","Departament de Salut",2803
17094,2013-04-26,,"Responsable de Gestió de la Informació de Demanda","Anna Busque i Gili","Departament de Salut",2803
17095,2013-04-26,,"Responsable d'Anàlisi Èconòmica de Planificació i Avaluació","null","Departament de Salut",2803
17096,2013-04-26,,"Responsable de Gestió Estratègica","null","Departament de Salut",2803
17097,2013-04-26,,"Responsable de l'Àrea de Projectes (PRODEP)","null","Departament de Salut",2803
17098,2013-04-26,,"Tribunal Català de Defensa de la Competència","null","Departament d'Economia i Coneixement",1103
17099,2013-04-26,,"Federació Nacional Catalana de Confraries de Pescadors","Eusebi Esgleas Parés","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
17100,2013-04-26,,"Federació Territorial de Confraries de Pescadors de Barcelona","Antonio Marzoa Notlevsen","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
17101,2013-04-26,,"Federació Territorial de Confraries de Pescadors de Girona","Antoni Abad Mallol","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
17102,2013-04-26,,"Federació Territorial de Confraries de Pescadors de Tarragona","Eusebio Francisco Rosales Pepiol","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
17103,2013-04-26,,"Vilafranca del Penedès. Servei d'Informació a la Mediació Familiar del Consell Comarcal de l'Alt Penedès","null","Departament de Justícia",13757
17104,2013-04-26,2014-06-14,"Lleida. Servei d'Informació de Mediació Familiar de l'Ajuntament ","null","Departament de Justícia",13757
17105,2013-04-26,2014-04-03,"Molins de Rei. Servei de Mediació Comunitària ","null","Departament de Justícia",13757
17106,2013-04-26,,"Mollet. Servei Municipal de Mediació Comunitària ","null","Departament de Justícia",13757
17107,2013-04-26,2013-11-13,"Servei d'Informació sobre el Túnel del Cadí","null","Departament de Territori i Sostenibilitat",3392
17108,2013-04-26,2013-06-14,"Comissió Territorial d'Urbanisme de la Catalunya Central","null","Departament de Territori i Sostenibilitat",3392
17109,2013-04-26,2014-02-13,"GEOCAT Gestió de projectes, SA","null","Departament de Territori i Sostenibilitat",3392
17111,2013-04-26,,"Fundació Museu d'Art Contemporani de Barcelona ","Ainhoa Grandes","Departament de Cultura",2221
17117,2013-04-26,,"Fundació Teatre Lliure","null","Departament de Cultura",2221
17120,2013-04-26,,"Consorci Mercat de les Flors - Centre de les Arts en Moviment","null","Departament de Cultura",2221
17121,2013-04-26,,"Responsable de Vigilància Epidemiològica (Costa Ponent)","Irene Barrabeig i Fabregat","Departament de Salut",2803
17122,2013-04-26,,"Responsable d'Informació i Control d'Epidemiològic I","Caritat Planas i Santamaria","Departament de Salut",2803
17123,2013-04-26,,"Responsable d'Informació i Control d'Epidemiològic II","null","Departament de Salut",2803
17124,2013-04-26,,"Responsable de Vigilància Epidemiològica","Neus Camps i Cura","Departament de Salut",2803
17125,2013-04-26,,"Responsable d'Informació i Control d'Epidemiològic I","M. Asunción Company i Regas","Departament de Salut",2803
17126,2013-04-26,,"Responsable d'Informació i Control d'Epidemiològic II","Montserrat Danés i Roca","Departament de Salut",2803
17127,2013-04-26,,"Responsable de Vigilància Epidemiològica","Pere Godoy i Garcia","Departament de Salut",2803
17128,2013-04-26,,"Responsable de Vigilància Epidemiològica","Sofia Minguell i Vergés","Departament de Salut",2803
17129,2013-04-26,,"Director/a de l'Observatori de Salut i Medi ambient del Camp de Tarragona","Enric Rovira Ricart","Departament de Salut",2803
17130,2013-04-26,,"Responsable d'Informació i Control Epidemiològic","Pilar Jorgina Balaña i Prim","Departament de Salut",2803
17131,2013-04-26,,"Oficina de Treball de la Generalitat de Salt","null","Departament d'Empresa i Ocupació",15638
17133,2013-04-26,,"Central Integrada de Mercaderies (CIM) el Camp","null","Departament de Territori i Sostenibilitat",3392
17134,2013-04-26,,"LOGIS Empordà","null","Departament de Territori i Sostenibilitat",3392
17135,2013-04-26,2014-06-12,"Oficina a les Terres de l'Ebre del Patronat Catalunya Món - Consell de Diplomàcia Pública de Catalunya","null","Departament de la Presidència",6
17136,2013-04-26,,"Albergs","null","Departament de Benestar Social i Família",5823
17138,2013-04-26,,"Negociat de Tramitació de Telecomunicacions","Josep Granger Tirvió","Departament d'Empresa i Ocupació",15638
17139,2013-04-26,,"Borsa Habitatge Ripoll","null","Departament de Territori i Sostenibilitat",3392
17140,2013-04-26,2013-11-13,"Punt d'atenció ciutadana (PAC) de les obres d'adaptació d'estacions a les persones amb mobilitat reduïda (PMR)","Marta Garcia","Departament de Territori i Sostenibilitat",3392
17141,2013-04-26,2013-11-13,"Punt d'atenció ciutadana (PAC) de les obres del nou vestíbul de l'estació Can Vidalet de la L5","Àlex Franco","Departament de Territori i Sostenibilitat",3392
17142,2013-04-26,2013-11-13,"Punt d'atenció ciutadana (PAC) de les obres de perllongament de la L2 (Pep Ventura-Badalona Centre)","Francesc Mañé","Departament de Territori i Sostenibilitat",3392
17144,2013-04-26,,"Responsable de Coordinació i Planificació de Formació i Recerca","null","Departament d'Interior",13760
17145,2013-04-26,,"Responsable de Gestió Patrimonial i de Convenis","Anna Cunill Vilalta","Departament d'Interior",13760
17146,2013-04-26,,"Responsable de Coordinació Administrativa, de l'àmbit administració i RRHH (DGPEIS)","Marta Muñoz Gaudes","Departament d'Interior",13760
17147,2013-04-26,,"Responsable d'Assessorament Jurídic (Regió Policial Camp de Tarragona)","Luisa Bordas Yuste","Departament d'Interior",13760
17149,2013-04-26,,"Responsable d'Anàlisi i Explotació de Dades","Gemma Villar Lasauca","Departament d'Interior",13760
17150,2013-04-26,,"Responsable de les Relacions de Llocs de Treball (RLT) i de la Gestió d'Usuaris","Montserrat Llorach Boladeras","Departament d'Interior",13760
17152,2013-04-26,,"Responsable d'Assessorament Jurídic en Contractació"," M. Jesús Jimenez i Hernandez","Departament de Salut",2803
17154,2013-04-26,,"Responsable de Suport Administratiu de l'àmbit de gestió econòmica (DGPEIS)","Elia Espina Ymbert","Departament d'Interior",13760
17155,2013-04-26,,"Responsable de Suport Administratiu de l'àmbit de selecció (DGPEIS)","Ana Peña Flores","Departament d'Interior",13760
17156,2013-04-26,,"Responsable de Manteniment i Logística","null","Departament d'Interior",13760
17163,2013-04-26,,"Unitat d'Innovació i Serveis d'Informació","Cristina Bustillo i Alonso","Departament d'Empresa i Ocupació",15638
17164,2013-04-26,,"Unitat de Recursos Humans i Organització","Francesc Pallarols i Rusca","Departament d'Empresa i Ocupació",15638
17165,2013-04-26,,"Gabinet de Comunicació Corporativa","Alexis Villanueva i Ramos","Departament d'Empresa i Ocupació",15638
17166,2013-04-26,,"Equips de Mediació i Reparació Penal ","null","Departament de Justícia",13757
17167,2013-04-26,,"Equips d'Assessorament Tècnic Menors","null","Departament de Justícia",13757
17168,2013-04-26,,"Equips d'Assessorament Tècnic Penal","null","Departament de Justícia",13757
17170,2013-04-26,,"Equip d'Assessorament Tècnic Penal de Girona","null","Departament de Justícia",13757
17171,2013-04-26,,"Equip d'Assessorament Tècnic Penal de Lleida","null","Departament de Justícia",13757
17172,2013-04-26,,"Equip d'Assessorament Tècnic Penal de Tarragona","null","Departament de Justícia",13757
17173,2013-04-26,,"Equip d'Assessorament Tècnic Penal de Terres de l'Ebre","null","Departament de Justícia",13757
17174,2013-04-26,,"Oficines d'Atenció a la Víctima del Delicte","null","Departament de Justícia",13757
17176,2013-04-26,,"Oficina d'Atenció Ciutadana (OAC) dels Serveis Territorials d'Empresa i Ocupació a Barcelona","null","Departament d'Empresa i Ocupació",15638
17177,2013-04-26,,"Equip d'Assessorament Tècnic Civil de Lleida","null","Departament de Justícia",13757
17178,2013-04-26,,"Oficina d'Atenció al Ciutadà de la Ciutat de la Justícia de Barcelona de l'Administració de Justícia","null","Departament de Justícia",13757
17179,2013-04-26,,"Oficina d'Atenció al Ciutadà dels jutjats de Cerdanyola del Vallès de l'Administració de Justícia","null","Departament de Justícia",13757
17180,2013-04-26,,"Oficina d'Atenció al Ciutadà dels jutjats de Manresa de l'Administració de Justícia","null","Departament de Justícia",13757
17181,2013-04-26,,"Oficina d'Atenció al Ciutadà dels jutjats de Santa Coloma de Gramenet de l'Administració de Justícia","null","Departament de Justícia",13757
17182,2013-04-26,,"Oficina d'Atenció al Ciutadà dels jutjats de Terrassa de l'Administració de Justícia","null","Departament de Justícia",13757
17183,2013-04-26,,"Oficina d'Atenció al Ciutadà dels jutjats de la Bisbal d'Empordà de l'Administració de Justícia","null","Departament de Justícia",13757
17184,2013-04-26,,"Oficina d'Atenció al Ciutadà dels jutjats d'Olot de l'Administració de Justícia","null","Departament de Justícia",13757
17185,2013-04-26,,"Oficina d'Atenció al Ciutadà dels jutjats del Vendrell de l'Administració de Justícia","null","Departament de Justícia",13757
17186,2013-04-26,,"Borsa Habitatge Manlleu","null","Departament de Territori i Sostenibilitat",3392
17187,2013-04-26,,"Borsa Habitatge Vic","null","Departament de Territori i Sostenibilitat",3392
17188,2013-04-26,,"Borsa Habitatge Sant Celoni","null","Departament de Territori i Sostenibilitat",3392
17190,2013-04-26,,"Consell Rector del Centre d'Estudis d'Opinió","Joan Marcet i Morera","Departament de la Presidència",6
17191,2013-04-26,,"Assessor del conseller en projectes transversals","null","Departament d'Interior",13760
17192,2013-04-26,,"Comissió Assessora en Malalties Minoritàries","Diana Altabella Arrufat","Departament de Salut",2803
17194,2013-04-26,,"Oficina Antifrau de Catalunya","Daniel de Alfonso Laso","Oficina Antifrau de Catalunya",17194
17195,2013-04-26,,"Telèfon Línea Verda Drogodependències","null","Departament de Salut",2803
17198,2013-04-26,,"Parc de Bombers de la Pera","null","Departament d'Interior",13760
17199,2013-04-26,,"Responsable d'assessorament en matèria de Recursos Humans","Anna Molina Cerrato","Departament de Salut",2803
17200,2013-04-26,,"Centre d'Atenció Primària (CAP) La Llántia","null","Departament de Salut",2803
17204,2013-04-26,,"Oficina Gestora ACTIC","Josep Toda Rodon","Departament d'Empresa i Ocupació",15638
17207,2013-04-26,,"Responsable Jurídic de Cooperació Institucional","Àgata Solernou Viñolas","Departament de Governació i Relacions Institucionals",655
17210,2013-04-26,,"Unitat de Conciliació de Manresa","Francesc Xavier Mercade Santacana","Departament d'Empresa i Ocupació",15638
17211,2013-04-26,,"Unitat de Conciliació de Cornellà de Llobregat","Jesús Jiménez Ros","Departament d'Empresa i Ocupació",15638
17214,2013-04-26,,"Negociat de Coordinació Administrativa de l'Àrea Regional de Seguretat d'Edificis i Trasllats","Susana Pérez-Bonfils Roca","Departament d'Interior",13760
17215,2013-04-26,,"Negociat de Coordinació Administrativa de l'Àrea Regional d'Instrucció d'Atestats i Custòdia de Detinguts","null","Departament d'Interior",13760
17216,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP Martorell","Montserrat Martínez Carretero","Departament d'Interior",13760
17217,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP Alt Penedès","M. Àngels Cunill Navarro","Departament d'Interior",13760
17218,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP Sant Boi de Llobregat","M. Mercedes Nadal Cervello","Departament d'Interior",13760
17219,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP Gavà","Rosario Ruiz Falero","Departament d'Interior",13760
17220,2013-04-26,,"Negociat de Recursos Humans","Montserrat Molledo Rigau","Departament d'Interior",13760
17222,2013-04-26,2015-03-04,"Negociat de Serveis Generals","Joan Jovellar Martínez","Departament d'Interior",13760
17223,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP del Gironès - Pla de l'Estany","Rosa Maria Solé Malagelada","Departament d'Interior",13760
17224,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP la Garrotxa","Irene Ayats Ferrusola","Departament d'Interior",13760
17225,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP la Selva Interior","M. Teresa Espigol Batlle","Departament d'Interior",13760
17226,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP el Baix Empordà - La Bisbal","Teresa Selrà Torrent","Departament d'Interior",13760
17227,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP el Baix Empordà - Sant Feliu","Edelmira Valentí Motje","Departament d'Interior",13760
17228,2013-04-26,2015-03-04,"Negociat de Coordinació Administrativa de l'ABP la Selva Litoral","Neus García Lleopart","Departament d'Interior",13760
17229,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP l'Alt Empordà - Figueres","Eva Ayats Navarra","Departament d'Interior",13760
17230,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP l'Alt Empordà - Roses","Agnès Casellas Guillot","Departament d'Interior",13760
17231,2013-04-26,,"Negociat de Recursos Humans","null","Departament d'Interior",13760
17233,2013-04-26,,"Negociat de Serveis Generals","Judit Subirana Pujol","Departament d'Interior",13760
17234,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP l'Anoia","null","Departament d'Interior",13760
17235,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP el Bages","null","Departament d'Interior",13760
17236,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP Osona","null","Departament d'Interior",13760
17237,2013-04-26,,"Negociat de Recursos Humans","null","Departament d'Interior",13760
17239,2013-04-26,,"Negociat de Serveis Generals","M. Teresa Estela Ribes","Departament d'Interior",13760
17240,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP la Noguera","null","Departament d'Interior",13760
17241,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP la Segarra - Urgell","null","Departament d'Interior",13760
17242,2013-04-26,,"Negociat de Coordinació Administrativa de l'ABP el Segrià - Garrigues - Pla d'Urgell","null","Departament d'Interior",13760
17244,2013-04-26,,"Negociat de Recursos Humans","null","Departament d'Interior",13760
